Product ID,Product Name,Product Category,Supplier ID,Orig_Price,Date Added
PROD2539,Lamp,Furniture,SUP0028,95.46,4/7/21
PROD2540,Blender,Furniture,SUP1258,503.5,2/26/21
PROD2541,Speaker,Furniture,SUP2640,172.48,8/21/22
PROD2542,Blender,Home Decor,SUP4554,796.33,5/22/20
PROD2543,Blender,Accessories,SUP4006,213.93,12/5/21
PROD2544,Vacuum Cleaner,Electronics,SUP1691,599.81,4/20/22
PROD2545,Shirt,Furniture,SUP4941,788.38,4/6/23
PROD2546,Camera,Kitchenware,SUP3608,634.46,6/13/22
PROD2547,Bed,Furniture,SUP1022,445.35,12/15/21
PROD2548,Table,Footwear,SUP1757,669.66,5/3/23
PROD2549,Lamp,Accessories,SUP2269,648.02,9/18/22
PROD2550,Lamp,Home Decor,SUP1996,395.24,2/23/21
PROD2551,Air Conditioner,Footwear,SUP0600,417.47,1/16/21
PROD2552,Shirt,Clothing,SUP4064,643.71,12/2/21
PROD2553,Speaker,Home Decor,SUP2294,519.93,11/17/21
PROD2554,Table,Furniture,SUP1346,336.4,3/30/21
PROD2555,Laptop,Electronics,SUP0396,804.74,4/16/21
PROD2556,Shirt,Kitchenware,SUP1486,530.83,4/9/23
PROD2557,Cookware,Kitchenware,SUP0824,323.93,4/26/20
PROD2558,Smartphone,Clothing,SUP0199,298.61,3/29/22
PROD2559,T-shirt,Accessories,SUP4505,768.92,9/27/21
PROD2560,Lamp,Appliances,SUP0620,99.95,5/6/22
PROD2561,Laptop Bag,Accessories,SUP4088,142.84,1/8/20
PROD2562,Smartphone,Home Decor,SUP0620,63.43,10/20/20
PROD2563,Oven,Furniture,SUP0283,594.43,5/8/21
PROD2564,Smartwatch,Appliances,SUP1013,514.75,7/9/21
PROD2565,Blender,Home Decor,SUP3750,771.55,8/10/23
PROD2566,Fridge,Home Decor,SUP2979,667.48,9/23/20
PROD2567,Smartphone,Furniture,SUP0266,209.83,2/5/21
PROD2568,Headphones,Appliances,SUP3907,664.15,9/22/22
PROD2569,Microwave,Appliances,SUP4174,366.94,12/29/22
PROD2570,Washing Machine,Electronics,SUP0481,227.87,1/13/22
PROD2571,Lamp,Home Decor,SUP3645,675.02,4/20/22
PROD2572,Laptop Bag,Home Decor,SUP0965,164.29,12/30/21
PROD2573,Wardrobe,Home Decor,SUP4405,864.69,7/23/22
PROD2574,Bookshelf,Accessories,SUP0583,901.07,10/17/21
PROD2575,Air Conditioner,Clothing,SUP2399,600.34,5/9/20
PROD2576,Laptop,Appliances,SUP2893,771.06,8/18/21
PROD2577,Coffee Maker,Appliances,SUP2914,510.74,5/20/20
PROD2578,Laptop,Home Decor,SUP0456,172.47,5/30/21
PROD2579,Vacuum Cleaner,Footwear,SUP0113,83.03,6/5/22
PROD2580,Oven,Appliances,SUP3654,966.54,8/14/22
PROD2581,Cookware,Clothing,SUP3590,817.46,8/30/22
PROD2582,Headphones,Furniture,SUP1626,884.05,7/10/22
PROD2583,Shoes,Clothing,SUP3267,335.31,12/11/22
PROD2584,Camera,Accessories,SUP1372,865.85,2/12/20
PROD2585,Bed,Appliances,SUP2917,845.18,7/22/20
PROD2586,Smartphone,Clothing,SUP1546,440.88,6/17/21
PROD2587,Watch,Electronics,SUP0526,629.63,6/15/20
PROD2588,Headphones,Clothing,SUP4528,78.34,1/10/21
PROD2589,Air Conditioner,Kitchenware,SUP2777,208.16,1/26/23
PROD2590,Jeans,Accessories,SUP2421,373.59,8/4/22
PROD2591,Headphones,Clothing,SUP3140,305.77,1/30/21
PROD2592,Smartwatch,Appliances,SUP0491,856.05,7/21/22
PROD2593,Camera,Appliances,SUP1092,793.41,4/26/21
PROD2594,Air Conditioner,Footwear,SUP3454,871.95,12/30/22
PROD2595,Speaker,Furniture,SUP1401,327.81,1/9/23
PROD2596,Oven,Appliances,SUP0261,666.74,12/14/22
PROD2597,T-shirt,Clothing,SUP2172,466.17,11/2/21
PROD2598,Shirt,Accessories,SUP4059,154.1,3/21/21
PROD2599,Wardrobe,Electronics,SUP2509,8.94,8/10/21
PROD2600,Jeans,Accessories,SUP2138,451.02,8/19/20
PROD2601,Jacket,Footwear,SUP4507,691.27,5/10/23
PROD2602,Smartwatch,Accessories,SUP2912,559.5,3/26/20
PROD2603,Watch,Footwear,SUP3972,395.41,6/11/21
PROD2604,Air Conditioner,Accessories,SUP2717,704.26,2/15/20
PROD2605,Microwave,Electronics,SUP0172,454.88,12/19/21
PROD2606,Microwave,Accessories,SUP0408,356.1,9/15/20
PROD2607,Bed,Clothing,SUP0240,459.01,6/9/20
PROD2608,Shirt,Footwear,SUP2835,873.48,4/27/21
PROD2609,Watch,Appliances,SUP3033,475.6,7/29/21
PROD2610,Cookware,Home Decor,SUP3747,138.98,11/3/22
PROD2611,Watch,Clothing,SUP0887,396.06,8/19/20
PROD2612,T-shirt,Clothing,SUP0367,284.5,6/4/22
PROD2613,Shoes,Appliances,SUP0575,471.24,7/25/23
PROD2614,Watch,Footwear,SUP2211,872.1,3/29/23
PROD2615,Shirt,Kitchenware,SUP4493,535.84,8/29/21
PROD2616,Laptop,Furniture,SUP3888,131.66,6/26/20
PROD2617,Shoes,Footwear,SUP0695,489.71,8/31/20
PROD2618,Vacuum Cleaner,Appliances,SUP3538,377.03,8/27/23
PROD2619,Laptop Bag,Furniture,SUP4775,232.88,8/10/23
PROD2620,Watch,Kitchenware,SUP3425,432.9,2/11/23
PROD2621,Washing Machine,Kitchenware,SUP4875,821.94,11/30/20
PROD2622,Lamp,Home Decor,SUP2438,705.96,8/13/23
PROD2623,Camera,Home Decor,SUP1781,674.83,4/21/22
PROD2624,Laptop Bag,Home Decor,SUP2521,65.08,7/1/23
PROD2625,Watch,Electronics,SUP2407,258.2,9/3/20
PROD2626,Air Conditioner,Accessories,SUP1985,935.53,8/10/20
PROD2627,T-shirt,Accessories,SUP3318,218.17,2/2/20
PROD2628,Bookshelf,Appliances,SUP3857,507.88,8/3/20
PROD2629,Air Conditioner,Furniture,SUP1885,791.1,9/10/22
PROD2630,Smartphone,Kitchenware,SUP3610,528.43,9/20/22
PROD2631,Shoes,Footwear,SUP0019,356.43,8/17/23
PROD2632,Shoes,Clothing,SUP3529,32.57,7/27/20
PROD2633,Shoes,Accessories,SUP1450,914.83,9/9/22
PROD2634,Wardrobe,Appliances,SUP0261,604.9,1/9/21
PROD2635,Speaker,Footwear,SUP2597,857.16,7/12/23
PROD2636,Smartwatch,Footwear,SUP3020,223.55,1/30/20
PROD2637,Sofa,Appliances,SUP0878,74.97,6/2/23
PROD2638,Washing Machine,Kitchenware,SUP4127,539.67,7/27/22
PROD2639,Camera,Home Decor,SUP1294,903.46,4/10/22
PROD2640,Headphones,Kitchenware,SUP0323,984.44,9/18/20
PROD2641,Watch,Footwear,SUP3178,841.93,3/4/23
PROD2642,Table,Electronics,SUP1478,240.65,7/13/23
PROD2643,Washing Machine,Furniture,SUP1172,187.34,10/25/20
PROD2644,Speaker,Electronics,SUP4018,935.23,6/22/21
PROD2645,Laptop Bag,Electronics,SUP0133,672.31,4/24/20
PROD2646,Air Conditioner,Electronics,SUP3589,658.96,5/23/23
PROD2647,Cookware,Appliances,SUP4069,592.52,5/1/20
PROD2648,Jeans,Appliances,SUP0395,214.18,6/26/22
PROD2649,Sofa,Appliances,SUP2343,554.73,12/17/20
PROD2650,Watch,Electronics,SUP0682,74.29,5/21/20
PROD2651,Oven,Home Decor,SUP4385,811.58,6/12/22
PROD2652,Air Conditioner,Home Decor,SUP1310,230.68,4/7/21
PROD2653,Table,Furniture,SUP3489,919.2,1/20/20
PROD2654,Camera,Kitchenware,SUP0436,695.82,7/18/21
PROD2655,Oven,Footwear,SUP1724,199.25,12/24/21
PROD2656,Fridge,Clothing,SUP2851,926.36,8/19/21
PROD2657,T-shirt,Footwear,SUP1111,289.2,8/8/21
PROD2658,Washing Machine,Appliances,SUP1269,802.78,7/27/23
PROD2659,Washing Machine,Electronics,SUP2125,290.49,5/17/22
PROD2660,Table,Electronics,SUP4130,728.25,10/2/20
PROD2661,Speaker,Home Decor,SUP2353,954.97,4/21/20
PROD2662,Smartphone,Furniture,SUP4355,585.24,9/23/22
PROD2663,Coffee Maker,Electronics,SUP2125,16.99,5/3/20
PROD2664,Camera,Accessories,SUP4966,529.21,1/10/23
PROD2665,Oven,Footwear,SUP3739,871.08,9/22/20
PROD2666,Shirt,Appliances,SUP0666,882.37,5/13/23
PROD2667,Jacket,Clothing,SUP0034,335.12,8/20/21
PROD2668,T-shirt,Clothing,SUP3614,190.95,10/14/20
PROD2669,Sofa,Furniture,SUP1790,292.22,1/2/22
PROD2670,Toaster,Clothing,SUP1185,720.9,3/10/21
PROD2671,TV,Accessories,SUP2172,710.08,1/30/23
PROD2672,Air Conditioner,Appliances,SUP1250,562.91,9/20/21
PROD2673,Jacket,Clothing,SUP4038,447.52,2/17/21
PROD2674,Blender,Accessories,SUP3946,551.65,5/26/20
PROD2675,Lamp,Clothing,SUP0390,240.57,11/28/21
PROD2676,Jacket,Clothing,SUP2366,945.92,8/8/21
PROD2677,Sofa,Appliances,SUP1346,699.47,8/5/21
PROD2678,Toaster,Appliances,SUP2996,494.73,5/30/21
PROD2679,Jeans,Appliances,SUP2963,809.42,3/19/21
PROD2680,Fridge,Footwear,SUP0902,781.57,12/3/20
PROD2681,Coffee Maker,Electronics,SUP3950,325.23,3/27/23
PROD2682,Wardrobe,Kitchenware,SUP4065,140.52,3/30/22
PROD2683,Jacket,Furniture,SUP4895,828.09,10/7/22
PROD2684,Watch,Kitchenware,SUP2305,794.17,8/28/21
PROD2685,Smartwatch,Kitchenware,SUP0505,983.06,7/22/22
PROD2686,Speaker,Footwear,SUP3746,617.81,9/6/20
PROD2687,Speaker,Home Decor,SUP0573,816.84,1/20/23
PROD2688,Toaster,Footwear,SUP0239,389,11/13/22
PROD2689,Sofa,Electronics,SUP2468,625.68,2/20/23
PROD2690,Shoes,Kitchenware,SUP0093,749.51,7/29/23
PROD2691,TV,Footwear,SUP2688,917.56,7/1/23
PROD2692,T-shirt,Appliances,SUP0665,55.17,10/6/20
PROD2693,Vacuum Cleaner,Accessories,SUP4671,560.84,10/20/20
PROD2694,Laptop Bag,Furniture,SUP0168,86.15,2/16/21
PROD2695,Toaster,Accessories,SUP4406,865.57,9/21/21
PROD2696,Blender,Appliances,SUP4371,409.86,12/19/22
PROD2697,Bookshelf,Home Decor,SUP4099,265.36,1/29/22
PROD2698,Coffee Maker,Kitchenware,SUP2489,187.32,1/24/20
PROD2699,Laptop,Accessories,SUP2926,183.91,7/27/23
PROD2700,Table,Footwear,SUP3941,153.63,8/7/21
PROD2701,Washing Machine,Kitchenware,SUP1387,255.46,9/13/21
PROD2702,Blender,Appliances,SUP3744,535,11/4/21
PROD2703,Laptop Bag,Home Decor,SUP4660,656.3,9/9/21
PROD2704,Jacket,Appliances,SUP0819,909.85,6/12/23
PROD2705,Bookshelf,Electronics,SUP4617,917.75,4/3/20
PROD2706,Lamp,Clothing,SUP1201,227.73,5/30/22
PROD2707,Jacket,Furniture,SUP4478,464.68,11/3/21
PROD2708,Shoes,Clothing,SUP4621,633.66,3/2/20
PROD2709,Oven,Home Decor,SUP1349,159.87,10/7/22
PROD2710,Microwave,Accessories,SUP3373,891.97,2/23/21
PROD2711,Vacuum Cleaner,Accessories,SUP4898,789.01,6/22/22
PROD2712,Speaker,Home Decor,SUP2618,668.96,4/6/23
PROD2713,Air Conditioner,Furniture,SUP3341,98.51,4/3/21
PROD2714,Smartwatch,Kitchenware,SUP2869,943.32,4/5/21
PROD2715,Jacket,Clothing,SUP1258,968.3,10/23/21
PROD2716,Laptop,Electronics,SUP4219,512.53,3/2/22
PROD2717,Toaster,Electronics,SUP0951,417.12,11/4/21
PROD2718,Jacket,Clothing,SUP0349,760.91,10/28/21
PROD2719,Speaker,Furniture,SUP1778,854.13,9/4/22
PROD2720,T-shirt,Clothing,SUP1134,136.05,6/16/22
PROD2721,Speaker,Accessories,SUP3232,701.61,8/31/20
PROD2722,Wardrobe,Appliances,SUP0430,600.14,1/22/22
PROD2723,Vacuum Cleaner,Furniture,SUP0718,796.65,6/29/20
PROD2724,Headphones,Appliances,SUP2189,122.86,8/23/21
PROD2725,Laptop,Kitchenware,SUP4252,793.74,7/25/20
PROD2726,Sofa,Electronics,SUP3459,587.94,10/4/20
PROD2727,TV,Appliances,SUP3933,580.01,3/24/23
PROD2728,Watch,Kitchenware,SUP0024,836.8,7/21/20
PROD2729,Microwave,Kitchenware,SUP2867,546.87,1/3/23
PROD2730,Lamp,Kitchenware,SUP3115,677.53,5/20/21
PROD2731,Washing Machine,Electronics,SUP0490,246.99,1/29/21
PROD2732,Cookware,Clothing,SUP3519,381.7,9/22/22
PROD2733,Air Conditioner,Kitchenware,SUP2248,691.69,7/27/22
PROD2734,TV,Clothing,SUP0039,847.12,6/9/20
PROD2735,Bookshelf,Electronics,SUP4743,155.46,1/12/23
PROD2736,Shoes,Furniture,SUP2211,52.04,3/30/22
PROD2737,Cookware,Footwear,SUP1557,786.74,5/13/23
PROD2738,Fridge,Appliances,SUP2932,841.07,1/17/21
PROD2739,T-shirt,Appliances,SUP2593,809.97,1/28/22
PROD2740,Sofa,Accessories,SUP1192,221.28,4/25/22
PROD2741,Table,Accessories,SUP4697,724.13,2/4/21
PROD2742,Shirt,Footwear,SUP0599,165.73,9/27/22
PROD2743,Toaster,Clothing,SUP2753,544.25,5/29/20
PROD2744,Smartphone,Home Decor,SUP1227,222.35,8/30/23
PROD2745,Bed,Kitchenware,SUP4893,960,2/17/23
PROD2746,Bed,Clothing,SUP2493,501.06,11/26/22
PROD2747,Laptop,Home Decor,SUP4899,342.96,11/22/20
PROD2748,Fridge,Home Decor,SUP4892,229.66,2/18/20
PROD2749,Washing Machine,Furniture,SUP3508,974.25,2/1/23
PROD2750,Sofa,Accessories,SUP0474,572.21,1/27/21
PROD2751,Washing Machine,Accessories,SUP4236,302.72,3/28/22
PROD2752,Fridge,Furniture,SUP2878,689.19,10/14/20
PROD2753,Air Conditioner,Furniture,SUP4911,925.6,5/11/21
PROD2754,TV,Footwear,SUP0467,6.35,9/11/20
PROD2755,Jacket,Accessories,SUP1140,750.51,12/25/22
PROD2756,Speaker,Electronics,SUP4780,792.58,1/29/21
PROD2757,Jeans,Kitchenware,SUP2074,80.96,10/8/21
PROD2758,Smartphone,Electronics,SUP0970,35.32,5/30/22
PROD2759,T-shirt,Accessories,SUP4747,162.68,8/3/20
PROD2760,Bookshelf,Clothing,SUP4837,488.85,8/15/22
PROD2761,Shirt,Accessories,SUP2655,872.8,10/8/21
PROD2762,Wardrobe,Clothing,SUP1347,580.3,3/23/22
PROD2763,Headphones,Footwear,SUP2312,556.11,4/7/23
PROD2764,Coffee Maker,Accessories,SUP2062,599.48,8/23/20
PROD2765,Jeans,Clothing,SUP1656,323.09,7/8/22
PROD2766,Shoes,Kitchenware,SUP1168,362.03,4/24/21
PROD2767,Smartphone,Appliances,SUP4840,654.82,3/13/23
PROD2768,Smartphone,Footwear,SUP0305,43.57,4/22/21
PROD2769,T-shirt,Appliances,SUP2248,908.32,8/14/22
PROD2770,Watch,Appliances,SUP4515,363.95,12/7/21
PROD2771,Oven,Accessories,SUP4936,253.02,1/21/20
PROD2772,Oven,Clothing,SUP4566,565.49,4/28/22
PROD2773,Coffee Maker,Accessories,SUP0922,625.63,6/10/20
PROD2774,Speaker,Appliances,SUP2864,667.83,3/15/20
PROD2775,Coffee Maker,Kitchenware,SUP3696,181.76,5/11/23
PROD2776,Vacuum Cleaner,Electronics,SUP2652,624.84,2/7/23
PROD2777,Table,Furniture,SUP3847,498.19,11/14/22
PROD2778,Vacuum Cleaner,Accessories,SUP3319,232.69,7/3/22
PROD2779,Lamp,Appliances,SUP0186,200.8,10/30/22
PROD2780,Oven,Kitchenware,SUP1672,354.64,6/23/21
PROD2781,Speaker,Furniture,SUP3670,151.78,7/24/20
PROD2782,Smartphone,Electronics,SUP0426,220.55,12/25/20
PROD2783,Bookshelf,Home Decor,SUP4201,100.47,1/3/21
PROD2784,Lamp,Kitchenware,SUP3258,434.86,3/10/20
PROD2785,Laptop Bag,Kitchenware,SUP1424,880.77,4/1/23
PROD2786,Lamp,Footwear,SUP4814,222.19,6/22/20
PROD2787,Jacket,Home Decor,SUP3071,3.52,2/15/20
PROD2788,Lamp,Kitchenware,SUP1741,894.77,4/4/22
PROD2789,Oven,Appliances,SUP0349,583.88,7/22/21
PROD2790,Laptop,Clothing,SUP0295,872.18,11/21/20
PROD2791,Smartphone,Home Decor,SUP3540,248.11,8/29/20
PROD2792,Coffee Maker,Furniture,SUP2408,585.5,1/5/22
PROD2793,T-shirt,Accessories,SUP1786,818.79,3/20/23
PROD2794,Cookware,Footwear,SUP1261,899.89,8/31/23
PROD2795,Camera,Accessories,SUP3712,619.49,8/14/23
PROD2796,TV,Electronics,SUP4949,540.85,3/22/21
PROD2797,Bookshelf,Kitchenware,SUP0557,432.32,10/9/21
PROD2798,Table,Electronics,SUP0296,993.03,2/8/21
PROD2799,Smartphone,Electronic,SUP1392,754.66,7/18/22
PROD2800,Cookware,Accessories,SUP4319,880.19,3/23/21
PROD2801,Microwave,Home Decor,SUP0103,582.29,11/22/20
PROD2802,Fridge,Appliances,SUP3852,495.64,5/20/21
PROD2803,Cookware,Clothing,SUP0019,431.92,2/7/20
PROD2804,Speaker,Furniture,SUP1105,315.21,5/23/20
PROD2805,Microwave,Appliances,SUP2855,66.44,4/19/23
PROD2806,Smartphone,Footwear,SUP3104,489.8,2/20/22
PROD2807,Bed,Electronics,SUP3519,87.55,11/18/20
PROD2808,Camera,Clothing,SUP0289,781.24,8/31/23
PROD2809,Blender,Accessories,SUP0804,808.21,7/2/23
PROD2810,Vacuum Cleaner,Electronics,SUP1216,443.69,1/10/22
PROD2811,Toaster,Electronics,SUP2139,775.39,1/29/20
PROD2812,Oven,Clothing,SUP4461,3.86,4/30/23
PROD2813,Watch,Home Decor,SUP0212,201.53,4/19/22
PROD2814,Vacuum Cleaner,Accessories,SUP1650,279.78,7/6/22
PROD2815,T-shirt,Furniture,SUP0335,767.26,2/6/20
PROD2816,Shoes,Clothing,SUP0725,203.75,12/4/20
PROD2817,Camera,Kitchenware,SUP3112,174.54,10/19/21
PROD2818,Headphones,Appliances,SUP0085,927.56,4/20/20
PROD2819,Vacuum Cleaner,Accessories,SUP2287,523.26,8/7/22
PROD2820,T-shirt,Kitchenware,SUP2638,457.84,10/11/20
PROD2821,Laptop,Electronics,SUP2920,532.23,2/27/22
PROD2822,Shirt,Accessories,SUP3681,679.48,7/30/21
PROD2823,Wardrobe,Home Decor,SUP3879,626.62,2/26/22
PROD2824,Bed,Electronic,SUP3084,422.13,9/20/22
PROD2825,Jeans,Furniture,SUP1323,162.24,1/22/20
PROD2826,Wardrobe,Furniture,SUP1879,258.93,6/6/23
PROD2827,Jeans,Clothing,SUP1633,397.35,10/18/21
PROD2828,Blender,Furniture,SUP3226,296.69,4/16/22
PROD2829,Vacuum Cleaner,Home Decor,SUP3192,983.82,10/1/21
PROD2830,Fridge,Accessories,SUP3574,135.3,6/16/23
PROD2831,Laptop,Electronics,SUP3881,198.17,7/13/23
PROD2832,Shirt,Appliances,SUP4760,912.14,7/11/20
PROD2833,Blender,Appliances,SUP3249,708.1,9/11/20
PROD2834,Wardrobe,Appliances,SUP2176,435.45,5/6/20
PROD2835,Vacuum Cleaner,Electronics,SUP4605,566.29,4/22/20
PROD2836,Bookshelf,Appliances,SUP3131,671.68,10/28/22
PROD2837,Shoes,Footwear,SUP3528,465.53,2/16/21
PROD2838,Toaster,Furniture,SUP1451,769.39,2/1/23
PROD2839,Washing Machine,Accessories,SUP3741,434.13,1/27/21
PROD2840,Watch,Kitchenware,SUP3606,885.05,8/10/23
PROD2841,Bookshelf,Furniture,SUP1212,333.38,5/28/22
PROD2842,Sofa,Home Decor,SUP4460,41.35,4/1/21
PROD2843,Air Conditioner,Furniture,SUP3606,304.06,5/26/22
PROD2844,Vacuum Cleaner,Electronics,SUP3895,509.29,4/29/20
PROD2845,Laptop,Kitchenware,SUP2634,433.53,12/24/21
PROD2846,Smartwatch,Footwear,SUP2889,292.51,8/8/23
PROD2847,Vacuum Cleaner,Clothing,SUP1239,888.9,3/17/22
PROD2848,Washing Machine,Footwear,SUP3725,47.95,1/16/21
PROD2849,Toaster,Appliances,SUP0406,14.83,10/1/22
PROD2850,Smartphone,Accessories,SUP4065,271.26,4/7/23
PROD2851,Bookshelf,Home Decor,SUP1257,90.96,7/28/22
PROD2852,Smartwatch,Kitchenware,SUP2943,793.23,12/11/20
PROD2853,T-shirt,Furniture,SUP4542,125.52,4/20/22
PROD2854,T-shirt,Clothing,SUP0288,578.99,11/28/22
PROD2855,Air Conditioner,Electronics,SUP2715,702.73,12/17/22
PROD2856,Smartwatch,Clothing,SUP1400,904.04,10/3/20
PROD2857,Fridge,Footwear,SUP4496,902.83,1/15/22
PROD2858,Fridge,Electronic,SUP0181,306.84,4/8/21
PROD2859,Microwave,Clothing,SUP3371,966.15,2/6/21
PROD2860,Watch,Furniture,SUP2019,879.2,7/17/21
PROD2861,Microwave,Kitchenware,SUP3828,821.08,7/17/21
PROD2862,Sofa,Kitchenware,SUP1553,350.06,10/16/20
PROD2863,Jeans,Home Decor,SUP3676,82.35,10/9/22
PROD2864,T-shirt,Accessories,SUP1866,523.64,5/25/20
PROD2865,Laptop,Furniture,SUP3025,361.62,11/27/22
PROD2866,Toaster,Furniture,SUP4935,522.96,8/22/22
PROD2867,Sofa,Electronics,SUP4581,187.6,5/23/22
PROD2868,Fridge,Kitchenware,SUP0403,600.02,6/14/21
PROD2869,Microwave,Home Decor,SUP4336,426.58,2/18/21
PROD2870,Coffee Maker,Clothing,SUP0690,107.43,4/18/22
PROD2871,Air Conditioner,Kitchenware,SUP2424,306.8,5/5/20
PROD2872,Oven,Kitchenware,SUP4044,404.85,4/21/22
PROD2873,Fridge,Furniture,SUP3218,346.36,4/25/22
PROD2874,T-shirt,Appliances,SUP4553,305.72,7/21/20
PROD2875,Toaster,Electronics,SUP3457,6.75,3/30/20
PROD2876,Jeans,Appliances,SUP1887,931.44,4/24/22
PROD2877,Headphones,Electronics,SUP1027,661.85,11/3/20
PROD2878,Laptop Bag,Accessories,SUP2323,310.19,5/7/21
PROD2879,Air Conditioner,Electronic,SUP2541,49.27,8/27/20
PROD2880,Smartwatch,Furniture,SUP1474,613.17,10/17/21
PROD2881,Sofa,Footwear,SUP4682,384.98,3/18/20
PROD2882,Microwave,Kitchenware,SUP2931,787.01,6/4/22
PROD2883,Wardrobe,Footwear,SUP3105,94.28,8/13/22
PROD2884,Air Conditioner,Furniture,SUP3425,931.91,4/29/20
PROD2885,Vacuum Cleaner,Electronics,SUP1384,248.99,1/10/23
PROD2886,Speaker,Furniture,SUP3712,28.1,6/26/23
PROD2887,Microwave,Home Decor,SUP4927,306.26,6/18/21
PROD2888,Fridge,Appliances,SUP1164,680.08,9/28/22
PROD2889,Headphones,Accessories,SUP2171,923.42,10/27/21
PROD2890,Speaker,Appliances,SUP0410,894.56,10/3/20
PROD2891,Jacket,Furniture,SUP4360,991.33,6/29/21
PROD2892,Washing Machine,Furniture,SUP2460,21.15,10/27/21
PROD2893,Oven,Home Decor,SUP1107,525.3,4/1/20
PROD2894,Fridge,Electronics,SUP2504,890.29,5/23/21
PROD2895,Vacuum Cleaner,Home Decor,SUP3257,166.15,4/29/23
PROD2896,Jeans,Home Decor,SUP3595,658.85,4/28/21
PROD2897,Camera,Home Decor,SUP0544,875.88,2/3/21
PROD2898,Table,Accessories,SUP2192,694.72,7/8/21
PROD2899,T-shirt,Clothing,SUP2226,723.27,2/22/23
PROD2900,Headphones,Clothing,SUP4207,474.51,11/13/22
PROD2901,Bed,Clothing,SUP2466,13.95,3/17/23
PROD2902,Lamp,Footwear,SUP1539,1.2,8/22/23
PROD2903,Camera,Appliances,SUP3781,920.75,5/27/22
PROD2904,Wardrobe,Home Decor,SUP3428,547.89,3/12/22
PROD2905,Table,Kitchenware,SUP0969,287.91,10/15/22
PROD2906,Laptop,Accessories,SUP3064,338.94,11/23/22
PROD2907,Fridge,Clothing,SUP1338,38.52,4/25/23
PROD2908,Cookware,Accessories,SUP1860,821.44,1/25/21
PROD2909,T-shirt,Clothing,SUP3544,578,9/14/22
PROD2910,Laptop,Appliances,SUP3603,123.21,3/19/20
PROD2911,Coffee Maker,Kitchenware,SUP2622,501.26,8/1/20
PROD2912,Sofa,Electronics,SUP2291,859.66,2/15/22
PROD2913,Toaster,Home Decor,SUP3865,693.1,7/23/22
PROD2914,Laptop,Accessories,SUP1810,713.9,6/20/20
PROD2915,Jacket,Clothing,SUP0930,849,1/14/20
PROD2916,Blender,Kitchenware,SUP4353,78.62,4/12/22
PROD2917,Washing Machine,Home Decor,SUP4288,899.02,6/30/20
PROD2918,Smartphone,Accessories,SUP2004,953.46,8/14/22
PROD2919,Shoes,Clothing,SUP2587,964.88,8/29/22
PROD2920,Bookshelf,Appliances,SUP3901,410.45,7/28/20
PROD2921,Shoes,Footwear,SUP0037,871.68,4/15/22
PROD2922,Laptop Bag,Electronic,SUP4143,807.12,8/23/20
PROD2923,Camera,Kitchenware,SUP1231,951.52,2/11/22
PROD2924,Toaster,Clothing,SUP1203,106.8,6/12/20
PROD2925,Laptop,Footwear,SUP4670,215.45,9/17/20
PROD2926,Shoes,Accessories,SUP2392,979.37,2/6/20
PROD2927,Fridge,Footwear,SUP2271,383.36,6/19/21
PROD2928,Bed,Clothing,SUP1382,231.85,6/22/22
PROD2929,Smartwatch,Electronics,SUP1624,760.28,5/14/20
PROD2930,Jeans,Kitchenware,SUP3178,332.93,8/24/21
PROD2931,Bed,Home Decor,SUP1580,729.34,11/5/21
PROD2932,Cookware,Clothing,SUP0602,968.29,8/21/22
PROD2933,TV,Clothing,SUP1830,198.5,1/2/22
PROD2934,Fridge,Clothing,SUP4869,484.58,2/24/23
PROD2935,Wardrobe,Footwear,SUP0848,909.28,1/30/23
PROD2936,Smartwatch,Furniture,SUP3220,25.45,6/4/22
PROD2937,Bookshelf,Accessories,SUP4986,107.04,10/15/21
PROD2938,Watch,Clothing,SUP0600,415.3,1/9/21
PROD2939,Wardrobe,Home Decor,SUP1401,589.24,9/1/21
PROD2940,Smartwatch,Electronics,SUP0977,297.49,5/16/20
PROD2941,Bed,Electronics,SUP1519,729.8,5/4/21
PROD2942,Coffee Maker,Kitchenware,SUP4467,584.7,3/16/21
PROD2943,Blender,Accessories,SUP4623,752.94,10/29/20
PROD2944,Sofa,Clothing,SUP4688,400.56,1/2/23
PROD2945,Jeans,Accessories,SUP1440,615.61,7/18/21
PROD2946,Speaker,Furniture,SUP2177,545.53,10/16/22
PROD2947,Laptop,Home Decor,SUP1486,243.66,4/24/20
PROD2948,Blender,Kitchenware,SUP0558,859.51,2/3/21
PROD2949,Sofa,Accessories,SUP2921,288.36,9/13/20
PROD2950,Table,Kitchenware,SUP2255,938.59,7/21/21
PROD2951,Smartphone,Furniture,SUP0589,398.66,3/9/23
PROD2952,Fridge,Electronics,SUP1882,42.14,1/27/21
PROD2953,Bed,Footwear,SUP0580,829.11,4/22/21
PROD2954,Shoes,Kitchenware,SUP1903,249.6,7/19/22
PROD2955,Cookware,Footwear,SUP4583,580.63,3/4/23
PROD2956,Table,Clothing,SUP1795,858.91,1/27/22
PROD2957,Lamp,Electronics,SUP1701,100.21,1/14/22
PROD2958,Sofa,Furniture,SUP0662,826.88,1/4/22
PROD2959,Bookshelf,Appliances,SUP3468,123.58,5/31/22
PROD2960,Vacuum Cleaner,Accessories,SUP1735,392.9,10/28/20
PROD2961,Headphones,Electronics,SUP1620,894.85,3/23/22
